"","id","X_recoid_","X_someid_","X_firstname_","X_lastname_","X_gender_","X_birth_date_","X_email_","X_mnumber_","X_hnumber_","X_addr1_","X_addr2_","X_cityname_","X_postcode_","X_county_","X_nis_","X_b_year_","X_b_month_","X_b_day_","is_match","Class","Weight"
"1","  489","151136 D","9.571952e+17","Jenifer Price","Cormier","","1989-12-15","bins.henriette@mitchell.org","5485335615",NA,"Apt. 181","Bonnie Throughway","Port Laylafort","CC3 85BD","Louisiana","CB6926544","89","12","15","","",""
"2"," 8028","151136","6.440000e+17","Jenifer Price","Cormier","female","1989-12-15","bins.henriette@mitchell.org",NA,"5403591439","Apt. 181","Bonnie Throughway","Port Laylafort","CC3 85BD","Louisiana","CB6926544","89","12","15",NA,"L","1.0000000"
"3","","","","","","","","","","","","","","","","","","","","","",""
"4","  622","130505 D","5.318151e+17","Alford Goodwin","Champlin","male","1973-03-02","wkassulke@yahoo.com","7063122819","8722452394","Apt. 872","Ernest Stravenue","Turcotteton","DC61 8DC","","AC0830202","73"," 3"," 2","","",""
"5","13851","130505","5.570000e+17","Alford Goodwin","Champlin","male","1973-03-02","wkassulke@yahoo.com","7063122819","8722452394","Apt. 872","Ernest Stravenue","Turcotteton","DC61 8DC","","AC0830202","73"," 3"," 2",NA,"L","1.0000000"
"6","","","","","","","","","","","","","","","","","","","","","",""
"7","  655","80069","6.210000e+17","Frida Schumm","Price","female","1982-01-12","johns.austen@carroll.com"," 168482973","4927895469","Apt. 341","Abbott Ramp","North Mertie","","Montana","AA2292380","82"," 1","12","","",""
"8"," 9447","80069 D","2.766311e+17","Frida Schumm","Price","female","1982-01-12","johns.austen@carroll.com"," 168482973","4927895469","Apt. 341","Abbott Ramp","North Mertie","","Montana","AA2292380","82"," 1","12",NA,"L","1.0000000"
"9","","","","","","","","","","","","","","","","","","","","","",""
"10","  971","67124 D","1.385262e+17","Dr. Lois Gusikowski V","Murazik","","1971-09-13","kieran.leffler@boyer.com","1830951302","2725363753","Apt. 053","Feil Canyon","Bogisichborough","CB64 75AC","Washington","BA6996353","71"," 9","13","","",""
"11"," 9745","67124","4.150000e+17","Dr. Lois Gusikowski V","Murazik","female","1971-09-13","kieran.leffler@boyer.com","1830951302","2725363753","Apt. 053","Feil Canyon","Bogisichborough","CB64 75AC","Washington","BA6996353","71"," 9","13",NA,"L","1.0000000"
"12","","","","","","","","","","","","","","","","","","","","","",""
"13"," 1190","59522 D","9.547988e+17","Aurore Walsh","Prohaska","female","1987-12-13","ewald88@lebsack.info","6969269204","2461690313","Suite 620","Wyman Pass","South Loyalchester","CB09 2AA","Washington","DC1573882","87","12","13","","",""
"14","11680","59522","8.890000e+17","Aurore Walsh","Prohaska","female","1987-12-13","ewald88@lebsack.info","6969269204","2461690313","Suite 620","Wyman Pass","South Loyalchester","CB09 2AA","Washington","DC1573882","87","12","13",NA,"L","1.0000000"
"15","","","","","","","","","","","","","","","","","","","","","",""
"16"," 1279","47575","6.760000e+17","Cecile Runte","Paucek","female","1978-02-13","kellie18@gmail.com","4443168654","6200980129","Apt. 260","Lucile Walk","South Keagan","DA8 40DC","Michigan","AC4747523","78"," 2","13","","",""
"17","11551","47575 D","3.319944e+17","Cecile Runte","Paucek","","1978-02-13","kellie18@gmail.com","4443168654","6200980129","Apt. 260","Lucile Walk","South Keagan","DA8 40DC","Michigan","AC4747523","78"," 2","13",NA,"L","1.0000000"
"18","","","","","","","","","","","","","","","","","","","","","",""
"19"," 5206","15669 D","1.531529e+17","Gordon Weissnat","Grant","male","1978-05-31","mark.bayer@gmail.com","8464828929",NA,"Suite 093","Emilio Circles","South Lane","BD95 8CB","North Dakota","AC2344227","78"," 5","31","","",""
