"","id","X_recoid_","X_someid_","X_firstname_","X_lastname_","X_gender_","X_birth_date_","X_email_","X_mnumber_","X_hnumber_","X_addr1_","X_addr2_","X_cityname_","X_postcode_","X_county_","X_nis_","X_b_year_","X_b_month_","X_b_day_","is_match","Class","Weight"
"1","  397","112607","2.340000e+17","Isaac Murazik IV","Cruickshank","male","1997-08-29","nienow.rey@kilback.biz","9122736372","9757670465","Suite 295","Macejkovic Port","Lake Jett","CA3 6DA","Idaho","DD3087352","97"," 8","29","","",""
"2"," 6605","112607 D","7.925821e+17","Isaac Murazik IV","Cruickshank","male","1997-08-29","nienow.rey@kilback.biz","9122736372","9757670465","Suite 295","Macejkovic Port","Lake Jett","CA3 6DA","Idaho","DD3087352","97"," 8","29",NA,"L","1.0000000"
"3","","","","","","","","","","","","","","","","","","","","","",""
"4","  531","105904 D","6.185318e+17","Mr. Sebastian Schumm","Gerlach","","1974-08-09","cgrimes@cruickshank.biz","8950754763","3965506102","Apt. 854","Alyce Shores","North Gaetano","DA10 86AD","Indiana","CA8299585","74"," 8"," 9","","",""
"5","22607","105904","3.130000e+17","Mr. Sebastian Schumm","Gerlach","male","1974-08-09","cgrimes@cruickshank.biz","8950754763","3965506102","Apt. 854","Alyce Shores","North Gaetano","DA10 86AD","Indiana","CA8299585","74"," 8"," 9",NA,"L","1.0000000"
"6","","","","","","","","","","","","","","","","","","","","","",""
"7","  685","4122","4.350000e+17","Arely Cormier","Murphy","male","1988-08-02","mjerde@hotmail.com","9137088667",NA,"Suite 185","Buford Locks","South Wilber","BD9 61BD","North Carolina","CD8099115","88"," 8"," 2","","",""
"8","33235","4122 D","6.489534e+17","Arely Cormier","Murphy","male","1988-08-02","mjerde@hotmail.com",NA,"1752131607","Suite 185","Buford Locks","South Wilber","BD9 61BD","North Carolina","CD8099115","88"," 8"," 2",NA,"L","1.0000000"
"9","","","","","","","","","","","","","","","","","","","","","",""
"10","  747","67296 D","6.442789e+17","Cesar Muller","Conroy","male","1990-06-15","briana27@hotmail.com","4376333509","9654593508","Suite 488","Wilderman Common","Crooksberg","DD4 3DA","Nevada","DB9835772","90"," 6","15","","",""
