"","id","X_recoid_","X_someid_","X_firstname_","X_lastname_","X_gender_","X_birth_date_","X_email_","X_mnumber_","X_hnumber_","X_addr1_","X_addr2_","X_cityname_","X_postcode_","X_county_","X_nis_","X_b_year_","X_b_month_","X_b_day_","is_match","Class","Weight"
"1","2609","101546 D","8.375683e+17","Sherman Schamberger","Larson","male","1975-12-10","","2735157459","8338901250","Suite 430","Kiehn Junction","Maggioberg","","Ohio","CD9388610","75","12","10","","",""
"2","3665","101546","3.000000e+17","Sherman Schamberger","Larson","male","1975-12-10","","2735157459","8338901250","Suite 430","Kiehn Junction","Maggioberg","","Ohio","CD9388610","75","12","10",NA,"L","1.0000000"
"3","","","","","","","","","","","","","","","","","","","","","",""
"4"," 578","42533","8.570000e+17","Marianne Schowalter","Conn","female","1972-12-03","carter.salvador@gaylord.org","6363094737","  48129197","Suite 375","","West Federico","BD55 86BC","Missouri","BD7099810","72","12"," 3","","",""
"5","3202","42533 D","8.253382e+17","Marianne Schowalter","Conn","female","1972-12-03","carter.salvador@gaylord.org","6363094737","  48129197","Suite 375","Rebecca Crossing","West Federico","BD55 86BC","Missouri","BD7099810","72","12"," 3",NA,"L","0.8922501"
"6","","","","","","","","","","","","","","","","","","","","","",""
"7","2115","73106","5.990000e+17","Zachariah Bayer","Gorczany","male","1972-01-15","monty.prohaska@kilback.org","1110306066","7325366088","Apt. 038","Anika Via","Roobton","AC78 31BD","New Jersey","BD2080875","72"," 1","15","","",""
"8","4821","73106 D","1.935931e+17","Zachariah Bayer","Gorczany","","1972-01-15","","1110306066","7325366088","Apt. 038","Anika Via","Roobton","AC78 31BD","New Jersey","BD2080875","72"," 1","15",NA,"L","0.8920795"
"9","","","","","","","","","","","","","","","","","","","","","",""
"10"," 805","3784","9.750000e+17","Mrs. Ilene Lubowitz I","Witting","female","1982-02-10","jaunita96@gmail.com",NA,"9041528144","","Padberg Prairie","Zakaryfurt","AB44 0AB","Rhode Island","DC0777242","82"," 2","10","","",""
"11","4305","3784 D","2.648319e+17","Mrs. Ilene Lubowitz I","Witting","female","1982-02-10","jaunita96@gmail.com","4336212199","9041528144","Suite 229","Padberg Prairie","Zakaryfurt","AB44 0AB","","DC0777242","82"," 2","10",NA,"L","0.8519677"
"12","","","","","","","","","","","","","","","","","","","","","",""
