"","id","X_recoid_","X_someid_","X_firstname_","X_lastname_","X_gender_","X_birth_date_","X_email_","X_mnumber_","X_hnumber_","X_addr1_","X_addr2_","X_cityname_","X_postcode_","X_county_","X_nis_","X_b_year_","X_b_month_","X_b_day_","is_match","Class","Weight"
"1","  830","185495","5.310000e+17","Creola Mohr DVM","Labadie","female","1981-05-15","","8262747373","8153795493","Suite 886","Bartoletti Branch","Stokesside","DB30 9DA","Oregon","CC7227640","81"," 5","15","","",""
"2"," 1937","185495 D","3.459392e+17","Creola Mohr DVM","Labadie","female","1981-05-15","","8262747373","8153795493","Suite 886","Bartoletti Branch","Stokesside","DB30 9DA","Oregon","CC7227640","81"," 5","15",NA,"L","1.0000000"
"3","","","","","","","","","","","","","","","","","","","","","",""
"4"," 1707","176377","5.920000e+17","Barry Hartmann","Turner","male","1995-07-21","reva77@yahoo.com","2460710238","8119446716","Suite 480","Lila Haven","North Lexiview","DB96 1CD","Connecticut","AB1811315","95"," 7","21","","",""
"5"," 2315","176377 D","3.345344e+17","Barry Hartmann","Turner","","1995-07-21","reva77@yahoo.com","2460710238","8119446716","Suite 480","Lila Haven","North Lexiview","DB96 1CD","Connecticut","AB1811315","95"," 7","21",NA,"L","1.0000000"
"6","","","","","","","","","","","","","","","","","","","","","",""
"7"," 1820","103551","2.210000e+17","Mason Daugherty Jr.","Nader","male","1981-01-10","kuvalis.kitty@gmail.com","9354445206","2512422420","Suite 365","Elta Plains","New Damian","","","BB4162613","81"," 1","10","","",""
"8","17838","103551 D","8.971682e+17","Mason Daugherty Jr.","Nader","male","1981-01-10","kuvalis.kitty@gmail.com","9354445206","2512422420","Suite 365","Elta Plains","New Damian","","","BB4162613","81"," 1","10",NA,"L","1.0000000"
"9","","","","","","","","","","","","","","","","","","","","","",""
"10"," 1823","155926 D","1.257616e+17","Furman Greenholt Sr.","Wilderman","","1977-08-16","kenna54@yahoo.com","8833772038","1354625856","Apt. 204","Gottlieb Knoll","Jacklyntown","AB68 5CD","North Carolina","AD3213846","77"," 8","16","","",""
"11","14431","155926","5.280000e+17","Furman Greenholt Sr.","Wilderman","male","1977-08-16","kenna54@yahoo.com","8833772038","1354625856","Apt. 204","Gottlieb Knoll","Jacklyntown","AB68 5CD","North Carolina","AD3213846","77"," 8","16",NA,"L","1.0000000"
"12","","","","","","","","","","","","","","","","","","","","","",""
"13"," 2451","183301","7.380000e+17","Alphonso Sipes","Schuster","male","1976-10-30","vernice.larson@nader.biz","5316948573"," 413439235","Suite 969","Abby Forge","Gudrunfurt","BC90 7CD","New York","AD9187975","76","10","30","","",""
"14","10389","183301 D","3.851442e+17","Alphonso Sipes","Schuster","male","1976-10-30","vernice.larson@nader.biz","5316948573"," 413439235","Suite 969","Abby Forge","Gudrunfurt","BC90 7CD","New York","AD9187975","76","10","30",NA,"L","1.0000000"
"15","","","","","","","","","","","","","","","","","","","","","",""
"16"," 2665","140789 D","9.845973e+17","Sister Fay","Ondricka","female","1980-12-28","jeramy82@yahoo.com","6439700262","2014785455","Suite 202","","Halvorsonshire","AD7 6DB","Ohio","DB1744385","80","12","28","","",""
"17","13311","140789","1.160000e+17","Sister Fay","Ondricka","female","1980-12-28","jeramy82@yahoo.com","6439700262","2014785455","Suite 202","","Halvorsonshire","AD7 6DB","Ohio","DB1744385","80","12","28",NA,"L","1.0000000"
"18","","","","","","","","","","","","","","","","","","","","","",""
"19"," 3417","142409","9.640000e+17","Keshawn Zulauf","Legros","male","1985-07-06","eichmann.conrad@yahoo.com","6070379787","1811150520","Apt. 517","Sporer Walks","East Elwinborough","AA00 70DB","Iowa","BC0345018","85"," 7"," 6","","",""
"20","11883","142409 D","6.641763e+17","Keshawn Zulauf","Legros","","1985-07-06","eichmann.conrad@yahoo.com","6070379787","1811150520","Apt. 517","Sporer Walks","East Elwinborough","AA00 70DB","Iowa","BC0345018","85"," 7"," 6",NA,"L","1.0000000"
"21","","","","","","","","","","","","","","","","","","","","","",""
"22"," 3418","73186","8.370000e+17","Mr. Elliott Rice","Kiehn","male","1982-01-18","gerry72@russel.com"," 580445938","   5361642","Apt. 517","Abel Spur","Port Colt","DB2 5BD","Massachusetts","BA5875149","82"," 1","18","","",""
"23"," 7557","73186 D","4.255386e+17","Mr. Elliott Rice","Kiehn","","1982-01-18","gerry72@russel.com"," 580445938","   5361642","Apt. 517","Abel Spur","Port Colt","DB2 5BD","Massachusetts","BA5875149","82"," 1","18",NA,"L","1.0000000"
"24","","","","","","","","","","","","","","","","","","","","","",""
"25"," 3537","35565 D","2.947163e+17","Tillman Hegmann","Ernser","","1992-10-31","xmiller@yahoo.com","1967801072","4861548781","Apt. 483","Niko Causeway","Karianefurt","BA9 5AC","Florida","DC5650135","92","10","31","","",""
"26"," 8951","35565","2.890000e+17","Tillman Hegmann","Ernser","male","1992-10-31","xmiller@yahoo.com","1967801072",NA,"Apt. 483","Niko Causeway","Karianefurt","BA9 5AC","Florida","DC5650135","92","10","31",NA,"L","1.0000000"
"27","","","","","","","","","","","","","","","","","","","","","",""
