"","id","X_recoid_","X_someid_","X_firstname_","X_lastname_","X_gender_","X_birth_date_","X_email_","X_mnumber_","X_hnumber_","X_addr1_","X_addr2_","X_cityname_","X_postcode_","X_county_","X_nis_","X_b_year_","X_b_month_","X_b_day_","is_match","Class","Weight"
"1"," 515","151359 D","5.199577e+17","Sabrina Medhurst","Koss","","1987-04-27","pcrist@keeling.net","8177175241","7713217943","Suite 282","Roma Tunnel","Brekketown","BB93 5DA","Mississippi","CA7446379","87"," 4","27","","",""
"2","3744","151359","5.970000e+17","Sabrina Medhurst","Koss","female","1987-04-27","pcrist@keeling.net","8177175241","7713217943","Suite 282","Roma Tunnel","Brekketown","BB93 5DA","Mississippi","CA7446379","87"," 4","27",NA,"L","1.0000000"
"3","","","","","","","","","","","","","","","","","","","","","",""
"4","2847","146504","4.820000e+17","Robert Bayer MD","Trantow","male","1988-01-09","adams.samara@gmail.com","6300450476","4178715996","Suite 453","Gerlach Rapid","East Aubreyburgh","CB78 86DB","Pennsylvania","AD1923040","88"," 1"," 9","","",""
"5","4112","146504 D","3.752213e+17","Robert Bayer MD","Trantow","","1988-01-09","adams.samara@gmail.com","6300450476","4178715996","Suite 453","Gerlach Rapid","East Aubreyburgh","CB78 86DB","Pennsylvania","AD1923040","88"," 1"," 9",NA,"L","1.0000000"
"6","","","","","","","","","","","","","","","","","","","","","",""
"7","4714","85298 D","7.573946e+17","Mr. Ken Lind","Bauch","","1998-10-09","wkemmer@yahoo.com","5086526842","6076634248","Apt. 208","Devan Cove","Port Melvina","DD21 94BC","Wisconsin","CB7039472","98","10"," 9","","",""
"8","4879","85298","5.660000e+17","Mr. Ken Lind","Bauch","male","1998-10-09","wkemmer@yahoo.com","5086526842","6076634248","Apt. 208","Devan Cove","Port Melvina","DD21 94BC","Wisconsin","CB7039472","98","10"," 9",NA,"L","1.0000000"
"9","","","","","","","","","","","","","","","","","","","","","",""
"10"," 566","381","5.830000e+17","Prof. Aiden Littel DDS","Weimann","male","1981-09-13","akirlin@hammes.com"," 879141467","2117191640","Suite 922","Abbott Villages","West Corene","AB3 29DD","South Carolina","AC1910376","81"," 9","13","","",""
"11","2174","381 D","9.427371e+17","Prof. Aiden Littel DDS","Weimann","male","1981-09-13","akirlin@hammes.com"," 879141467","2117191640","Suite 922","Abbott Villages","West Corene","AB3 29DD","","AC1910376","81"," 9","13",NA,"L","0.9501938"
"12","","","","","","","","","","","","","","","","","","","","","",""
