"","id","X_recoid_","X_someid_","X_firstname_","X_lastname_","X_gender_","X_birth_date_","X_email_","X_mnumber_","X_hnumber_","X_addr1_","X_addr2_","X_cityname_","X_postcode_","X_county_","X_nis_","X_b_year_","X_b_month_","X_b_day_","is_match","Class","Weight"
"1","  344","72082 D","8.421431e+17","Jeffery Kulas II","Gulgowski","male","1999-03-04","urowe@towne.info","1766104572"," 737618079","Suite 398","Strosin Mission","West Caroline","CD61 7DB","California","DA9896294","99"," 3"," 4","","",""
"2","14880","72082","8.980000e+17","Jeffery Kulas II","Gulgowski","male","1999-03-04","urowe@towne.info","1766104572"," 737618079","Suite 398","Strosin Mission","West Caroline","CD61 7DB","California","DA9896294","99"," 3"," 4",NA,"L","1.0000000"
"3","","","","","","","","","","","","","","","","","","","","","",""
"4","  400","189869 D","8.173526e+17","Dr. Sarai Runolfsdottir PhD","Borer","","1997-10-16","dhammes@yahoo.com","4741831317","6898557482","Suite 817","Kuphal Street","South Leola","DA0 8AA","Kansas","CB9417380","97","10","16","","",""
"5","24019","189869","6.270000e+17","Dr. Sarai Runolfsdottir PhD","Borer","female","1997-10-16","dhammes@yahoo.com","4741831317","6898557482","Suite 817","Kuphal Street","South Leola","DA0 8AA","Kansas","CB9417380","97","10","16",NA,"L","1.0000000"
"6","","","","","","","","","","","","","","","","","","","","","",""
"7","  412","160894","5.530000e+17","Aric Kshlerin V","Dicki","male","1987-12-10","antonette31@hagenes.net","4309773293","9424521921","Suite 411","Rolfson Freeway","Jenkinsside","DB98 75DD","Massachusetts","BB0066747","87","12","10","","",""
"8","10772","160894 D","4.834223e+17","Aric Kshlerin V","Dicki","male","1987-12-10","antonette31@hagenes.net","4309773293","9424521921","Suite 411","Rolfson Freeway","Jenkinsside","DB98 75DD","Massachusetts","BB0066747","87","12","10",NA,"L","1.0000000"
"9","","","","","","","","","","","","","","","","","","","","","",""
"10","  725","47376","4.450000e+17","Dario Padberg","Wisoky","male","1981-10-26","tressie25@russel.com",NA," 187439767","Apt. 651","Rodrigo Port","Hettingershire","CA08 2BB","Arizona","CC6031137","81","10","26","","",""
"11","13073","47376 D","6.844294e+17","Dario Padberg","Wisoky","","1981-10-26","tressie25@russel.com","7937355678"," 187439767","Apt. 651","Rodrigo Port","Hettingershire","CA08 2BB","Arizona","CC6031137","81","10","26",NA,"L","1.0000000"
"12","","","","","","","","","","","","","","","","","","","","","",""
"13"," 1567","174802 D","6.145712e+17","Rebecca Reichert","Gleichner","","1997-05-26","yziemann@kessler.com","7140345757","2577706319","Apt. 513","Kara Locks","Kuhlmanton","DB0 8DD","Iowa","BA4076765","97"," 5","26","","",""
"14","23345","174802","7.320000e+17","Rebecca Reichert","Gleichner","female","1997-05-26","yziemann@kessler.com","7140345757","2577706319","Apt. 513","Kara Locks","Kuhlmanton","DB0 8DD","Iowa","BA4076765","97"," 5","26",NA,"L","1.0000000"
"15","","","","","","","","","","","","","","","","","","","","","",""
"16"," 1882","39533","9.180000e+17","Mr. Davon Schaefer MD","Bogisich","male","1992-08-20","strosin.hillary@yahoo.com","9453077609","3846369490","Suite 156","Frami Station","Port Barryburgh","CC9 44DD","New Mexico","AA7167442","92"," 8","20","","",""
"17","12411","39533 D","6.633138e+17","Mr. Davon Schaefer MD","Bogisich","","1992-08-20","strosin.hillary@yahoo.com","9453077609","3846369490","Suite 156","Frami Station","Port Barryburgh","CC9 44DD","New Mexico","AA7167442","92"," 8","20",NA,"L","1.0000000"
"18","","","","","","","","","","","","","","","","","","","","","",""
"19"," 1906","190131","6.980000e+17","Jakob Smitham DVM","Johnson","male","1982-08-26","muller.rupert@gmail.com","3753546408","3917564765","Suite 399","Jesus Island","New Andres","CC96 6AA","Oklahoma","BD8427472","82"," 8","26","","",""
"20","12381","190131 D","5.385158e+17","Jakob Smitham DVM","Johnson","male","1982-08-26","muller.rupert@gmail.com","3753546408","3917564765","Suite 399","Jesus Island","New Andres","CC96 6AA","Oklahoma","BD8427472","82"," 8","26",NA,"L","1.0000000"
"21","","","","","","","","","","","","","","","","","","","","","",""
"22"," 1982","7001 D","9.869680e+17","Mrs. Lonie Boehm Sr.","Haag","","1996-04-16","earnestine.rippin@denesik.net","6281183666"," 877970808","Suite 092","Lowe Bypass","New Winifred","AD34 97AA","Kentucky","AA0181316","96"," 4","16","","",""
"23"," 3947","7001","8.280000e+17","Mrs. Lonie Boehm Sr.","Haag","female","1996-04-16","earnestine.rippin@denesik.net","6281183666"," 877970808","Suite 092","Lowe Bypass","New Winifred","AD34 97AA","Kentucky","AA0181316","96"," 4","16",NA,"L","1.0000000"
"24","","","","","","","","","","","","","","","","","","","","","",""
"25"," 2053","24963","8.180000e+17","Betsy Hilll","Gulgowski","female","1989-04-13","welch.cole@yahoo.com","3853372954","4156713766","Suite 976","Kaitlyn Loaf","Corbinmouth","BB3 00BC","New Mexico","AA7896801","89"," 4","13","","",""
"26","18140","24963 D","2.785865e+17","Betsy Hilll","Gulgowski","female","1989-04-13","welch.cole@yahoo.com","3853372954","4156713766","Suite 976","Kaitlyn Loaf","Corbinmouth","BB3 00BC","New Mexico","AA7896801","89"," 4","13",NA,"L","1.0000000"
"27","","","","","","","","","","","","","","","","","","","","","",""
"28"," 2360","41592","3.860000e+17","Ruthie Macejkovic","Schowalter","female","1992-09-27","wyost@gmail.com","8134363732","2539505269","Suite 778","Lilly Well","Charleneview","BA35 56BC","Nebraska","DD5538487","92"," 9","27","","",""
"29","23461","41592 D","7.956859e+17","Ruthie Macejkovic","Schowalter","female","1992-09-27","wyost@gmail.com",NA,"2539505269","Suite 778","Lilly Well","Charleneview","BA35 56BC","Nebraska","DD5538487","92"," 9","27",NA,"L","1.0000000"
"30","","","","","","","","","","","","","","","","","","","","","",""
"31"," 2495","175032 D","8.324418e+17","Yasmeen Botsford","Jast","","1976-12-11","mason63@hotmail.com","7453130228","7036894276","Apt. 438","Moriah View","Leolaport","BD83 90CD","Wisconsin","CB4339244","76","12","11","","",""
"32","20639","175032","2.290000e+17","Yasmeen Botsford","Jast","female","1976-12-11","mason63@hotmail.com","7453130228","7036894276","Apt. 438","Moriah View","Leolaport","BD83 90CD","Wisconsin","CB4339244","76","12","11",NA,"L","1.0000000"
"33","","","","","","","","","","","","","","","","","","","","","",""
"34"," 2646","119601 D","7.668242e+17","Kamryn Bahringer","Willms","","1992-09-02","anne.klein@waelchi.org","5840463221","8156399689","Apt. 992","Rhoda Mission","East Valentinmouth","BA9 8BA","Delaware","AA0905097","92"," 9"," 2","","",""
"35","16220","119601","2.840000e+17","Kamryn Bahringer","Willms","male","1992-09-02","anne.klein@waelchi.org","5840463221","8156399689","Apt. 992","Rhoda Mission","East Valentinmouth","BA9 8BA","Delaware","AA0905097","92"," 9"," 2",NA,"L","1.0000000"
"36","","","","","","","","","","","","","","","","","","","","","",""
