"","id","X_recoid_","X_someid_","X_firstname_","X_lastname_","X_gender_","X_birth_date_","X_email_","X_mnumber_","X_hnumber_","X_addr1_","X_addr2_","X_cityname_","X_postcode_","X_county_","X_nis_","X_b_year_","X_b_month_","X_b_day_","is_match","Class","Weight"
"1","1368","69502 D","6.279774e+17","Rowan Feest","Carter","male","1988-01-06","ismael.cummerata@yahoo.com","1083688562","4909232392","Suite 131","Andres Lake","East Marquesborough","AA75 61AA","","DC3138747","88"," 1"," 6","","",""
"2","2226","69502","8.480000e+17","Rowan Feest","Carter","male","1988-01-06","ismael.cummerata@yahoo.com","1083688562","4909232392","Suite 131","Andres Lake","East Marquesborough","AA75 61AA","Kansas","DC3138747","88","1"," 6",NA,"L","0.9494535"
"3","","","","","","","","","","","","","","","","","","","","","",""
"4","1896","85086 D","5.165863e+17","Tiffany Nikolaus","Konopelski","","1992-01-11","chelsea.larson@von.biz",NA,"5843970634","Apt. 813","Yvonne Isle","Beershire","BA6 24DC","Oregon","CB6012139",NA,NA,NA,"","",""
"5","1938","85086","9.400000e+17","Tiffany Nikolaus","Konopelski","female","1992-01-11","chelsea.larson@von.biz","9918770294","5843970634","Apt. 813","Yvonne Isle","Beershire","BA6 24DC","Oregon","CB6012139","92","1","11",NA,"L","0.8785935"
"6","","","","","","","","","","","","","","","","","","","","","",""
"7","3502","121145 D","1.935594e+17","Rodrick Swift II","Jast","","1993-02-24","gschulist@von.biz","1523275859","8909854428","Apt. 789","Schinner Creek","Lake Sally","DC3 06DA","Idaho","BA2137406",NA,NA,NA,"","",""
"8","4625","121145","8.540000e+17","Rodrick Swift II","Jast","male","1993-02-24","gschulist@von.biz","1523275859","8909854428","Apt. 789","Schinner Creek","Lake Sally","DC3 06DA","Idaho","BA2137406","93","2","24",NA,"L","0.8785935"
"9","","","","","","","","","","","","","","","","","","","","","",""
"10","1860","12937","7.170000e+17","Prof. Frances Strosin DVM","Weissnat","female","1982-05-22","hshanahan@yahoo.com",NA,"3760501555","Suite 798","Quitzon Plaza","North Westonberg","BA7 43CB","North Carolina","BA8752634","82"," 5","22","","",""
"11","2126","12937 D","9.265253e+17","Prof. Frances Strosin DVM","Weissna","female","1982-05-22","hshanahan@yahoo.com","5040227920","3760501555","Suite 798","Quitzon Plaza","North Westonberg","BA7 43CB","","BA8752634","82","5","22",NA,"L","0.8686567"
"12","","","","","","","","","","","","","","","","","","","","","",""
"13","4217","55842 D","7.325628e+17","Jerry Stark","Vo","male","1999-03-12","sunny90@upton.net","1836278840","7654742511","Apt. 224","Iva Lane","Murazikhaven","","Colorado","BA0367988","99"," 3","12","","",""
"14","4711","55842","9.590000e+17","Jerry Stark","Von","male","1999-03-12","sunny90@upton.net","1836278840","7654742511","Apt. 224","Iva Lane","Murazikhaven","CD8 86BA","Colorado","BA0367988","99","3","12",NA,"L","0.8114574"
"15","","","","","","","","","","","","","","","","","","","","","",""
"16"," 945","54217","4.270000e+17","Ruthe Bergstrom III","Hessel","female","1977-02-14","thegmann@gmail.com","4637264713","2760026725","Apt. 864","Bobby Loaf","Monahanland","CB19 1BB","Minnesota","BC9919567","77"," 2","14","","",""
"17","4223","54217 D","2.865152e+17","Ruthe Bergstrom III","Hessel","female","1977-02-14","thegmann@gmail.com","4637264713","2760026725","pt. 864","","Monahanland","CB19 1BB","Minnesota","BC9919567","77","2","14",NA,"L","0.7950160"
"18","","","","","","","","","","","","","","","","","","","","","",""
"19","1416","44666 D","9.897646e+17","Mr. Bertha Parisian","Kertzma","male","1991-09-10","vernon.thiel@gmail.com","5730658707",NA,"Apt. 762","Emilio Cove","Schoenville","","","BD4669727","91"," 9","10","","",""
"20","4442","44666","5.740000e+17","Mr. Bertha Parisian","Kertzmann","male","1991-09-10","vernon.thiel@gmail.com","5730658707","4719077469","Apt. 762","Emilio Cove","Schoenville","DC4 73CA","Georgia","BD4669727","91","9","10",NA,"L","0.7609110"
"21","","","","","","","","","","","","","","","","","","","","","",""
"22","2552","112157 D","9.859546e+17","Tomas Hansen","Bartol","male","1999-02-04","lauriane60@hotmail.com","2684557885","6093873551","Suite 909","","Everettetown","BC7 3CC","","DA4179653","99"," 2"," 4","","",""
"23","2714","112157","5.260000e+17","Tomas Hansen","Bartoletti","male","1999-02-04","lauriane60@hotmail.com","2684557885","6093873551","Suite 909","Simone Hill","Everettetown","BC7 3CC","Arkansas","DA4179653","99","2"," 4",NA,"L","0.7602740"
"24","","","","","","","","","","","","","","","","","","","","","",""
"25","4377","41529 D","6.536281e+17","Gus Kunze","Muller","male","1999-08-13","herman.feest@mueller.org","1668674094","2303678110","Apt. 621","Eloise Harbors","Dennismouth","","Missouri","","99"," 8","13","","",""
"26","4545","41529","6.820000e+17","Gus Kunze","Muller","male","1999-08-13","herman.feest@mueller.org","1668674094",NA,"Apt. 621","Eloise Harbors","Dennismouth","CA0 98DB","","DC7106414","99","8","13",NA,"L","0.7329586"
"27","","","","","","","","","","","","","","","","","","","","","",""
"28"," 362","141173 D","4.933947e+17","Jordi Hackett","Kovacek","male","1995-06-01","","2553721216"," 993851728","pt. 380","Reichel Rest","New Corine","AB43 27CC","South Carolina","DA7629738","95"," 6"," 1","","",""
"29","2242","141173","8.970000e+17","Jordi Hackett","Kovacek","male","1995-06-01","wilderman.hector@yahoo.com","2553721216"," 993851728","","Reichel Rest","","AB43 27CC","South Carolina","DA7629738","95","6"," 1",NA,"L","0.6866738"
"30","","","","","","","","","","","","","","","","","","","","","",""
"31","1287","59839","7.110000e+17","Halie McGlynn","Volkman","female","1988-01-23","oberbrunner.dedrick@hotmail.com","4576150505","4132569320","Apt. 071","","Milanmouth","AD99 8AC","Hawaii","DB9628716","88"," 1","23","","",""
"32","3305","59839 D","2.774718e+17","Halie McGlynn","Volkman","female","1988-01-23","oberbrunner.dedrick@hotmail.com","4576150505","4132569320","Apt. 071","Louie Drive","Milanmouth","","Hawaii","","88","1","23",NA,"L","0.6751224"
"33","","","","","","","","","","","","","","","","","","","","","",""
