"","id","X_recoid_","X_someid_","X_firstname_","X_lastname_","X_gender_","X_birth_date_","X_email_","X_mnumber_","X_hnumber_","X_addr1_","X_addr2_","X_cityname_","X_postcode_","X_county_","X_nis_","X_b_year_","X_b_month_","X_b_day_","is_match","Class","Weight"
"1","  232","62360 D","8.799563e+17","Frederique Langworth DDS","Reynolds","female","1971-04-23","hirthe.donato@schaefer.biz","8277404851","5541460448","Suite 363","Blick Oval","Lake Daytonmouth","CA2 17DB","Florida","BC5428531","71"," 4","23","","",""
"2","19128","62360","9.290000e+17","Frederique Langworth DDS","Reynolds","female","1971-04-23","hirthe.donato@schaefer.biz","8277404851","5541460448","Suite 363","Blick Oval","Lake Daytonmouth","CA2 17DB","Florida","BC5428531","71"," 4","23",NA,"L","1.0000000"
"3","","","","","","","","","","","","","","","","","","","","","",""
"4","  246","161905 D","8.513316e+17","Jaren Legros","Corwin","male","1977-05-10","leonard.grady@gmail.com","6713570749","3244493225","Suite 474","Ziemann Union","Alvachester","AC39 5DA","Massachusetts","AD2856909","77"," 5","10","","",""
"5","12950","161905","4.780000e+17","Jaren Legros","Corwin","male","1977-05-10","leonard.grady@gmail.com","6713570749","3244493225","Suite 474","Ziemann Union","Alvachester","AC39 5DA","Massachusetts","AD2856909","77"," 5","10",NA,"L","1.0000000"
"6","","","","","","","","","","","","","","","","","","","","","",""
"7","  259","176699 D","7.921651e+17","Destiney Howell IV","Kuhn","","1979-05-13","schamberger.estefania@hotmail.com","4916526618","2979610713","Apt. 317","Kevin Unions","Lake Eusebioborough","BA1 01CC","New Hampshire","DC2973626","79"," 5","13","","",""
"8","13069","176699","6.890000e+17","Destiney Howell IV","Kuhn","female","1979-05-13","schamberger.estefania@hotmail.com","4916526618",NA,"Apt. 317","Kevin Unions","Lake Eusebioborough","BA1 01CC","New Hampshire","DC2973626","79"," 5","13",NA,"L","1.0000000"
"9","","","","","","","","","","","","","","","","","","","","","",""
"10","  384","24389 D","3.124865e+17","Gavin Murazik","Walker","male","1990-07-11","effertz.tyrique@larson.com","1229112025","8356471352","Suite 696","Stark Brook","Quincyland","CA34 23AD","South Dakota","DC7436242","90"," 7","11","","",""
"11"," 8886","24389","7.630000e+17","Gavin Murazik","Walker","male","1990-07-11","effertz.tyrique@larson.com","1229112025","8356471352","Suite 696","Stark Brook","Quincyland","CA34 23AD","South Dakota","DC7436242","90"," 7","11",NA,"L","1.0000000"
"12","","","","","","","","","","","","","","","","","","","","","",""
"13","  470","32920","1.130000e+17","Damion Hoppe","Orn","male","1974-12-09","hkohler@yahoo.com","9643482190"," 955553277","Suite 355","Annabel Divide","Carrollville","BC5 0AC","Nevada","CB1148563","74","12"," 9","","",""
"14","23178","32920 D","7.362628e+17","Damion Hoppe","Orn","","1974-12-09","hkohler@yahoo.com","9643482190"," 955553277","Suite 355","Annabel Divide","Carrollville","BC5 0AC","Nevada","CB1148563","74","12"," 9",NA,"L","1.0000000"
"15","","","","","","","","","","","","","","","","","","","","","",""
"16","  573","32083","4.610000e+17","Prof. Ardella Medhurst","Brakus","female","1980-10-23","gohara@hotmail.com","9518809785","8721906270","Apt. 681","Madison Course","Caryport","CB96 60DA","Oklahoma","BD7040725","80","10","23","","",""
"17","20476","32083 D","6.991828e+17","Prof. Ardella Medhurst","Brakus","","1980-10-23","gohara@hotmail.com","9518809785","8721906270","Apt. 681","Madison Course","Caryport","CB96 60DA","Oklahoma","BD7040725","80","10","23",NA,"L","1.0000000"
"18","","","","","","","","","","","","","","","","","","","","","",""
"19","  585","114360 D","1.969734e+17","Shaniya Jacobs","Purdy","","1973-08-31","josephine.vonrueden@mcglynn.com","4827723882",NA,"Apt. 013","Tyrel Manor","Jeffereytown","AA48 57BD","Arkansas","CD8929160","73"," 8","31","","",""
"20"," 6620","114360","8.340000e+17","Shaniya Jacobs","Purdy","female","1973-08-31","josephine.vonrueden@mcglynn.com","4827723882","8510000096","Apt. 013","Tyrel Manor","Jeffereytown","AA48 57BD","Arkansas","CD8929160","73"," 8","31",NA,"L","1.0000000"
"21","","","","","","","","","","","","","","","","","","","","","",""
"22","  604","81647 D","4.593294e+17","Prof. Lue Mayert MD","Collier","","1977-07-29","willy49@grady.com","7083990890","3106782295","Suite 336","Sanford Bypass","East Lonny","AA7 6DD","Alabama","CB1018108","77"," 7","29","","",""
"23","23704","81647","5.120000e+17","Prof. Lue Mayert MD","Collier","female","1977-07-29","willy49@grady.com","7083990890","3106782295","Suite 336","Sanford Bypass","East Lonny","AA7 6DD","Alabama","CB1018108","77"," 7","29",NA,"L","1.0000000"
"24","","","","","","","","","","","","","","","","","","","","","",""
"25","  652","61789 D","9.435351e+17","Prof. Kiarra Feil II","Fritsch","","1988-03-02","erik.kris@yahoo.com","5720638639","8686066131","Apt. 617","Grady Extension","West Elishashire","CA4 3CC","Florida","CD2822472","88"," 3"," 2","","",""
"26"," 4101","61789","3.840000e+17","Prof. Kiarra Feil II","Fritsch","female","1988-03-02","erik.kris@yahoo.com","5720638639","8686066131","Apt. 617","Grady Extension","West Elishashire","CA4 3CC","Florida","CD2822472","88"," 3"," 2",NA,"L","1.0000000"
"27","","","","","","","","","","","","","","","","","","","","","",""
"28","  699","105692 D","8.495189e+17","Xander Abernathy","Kshlerin","","1990-06-16","will31@pollich.com"," 170561198","7210991254","Suite 390","Schulist Groves","South Blakeborough","CD6 0BC","Florida","CC1348603","90"," 6","16","","",""
"29","38336","105692","3.270000e+17","Xander Abernathy","Kshlerin","male","1990-06-16","will31@pollich.com"," 170561198","7210991254","Suite 390","Schulist Groves","South Blakeborough","CD6 0BC","Florida","CC1348603","90"," 6","16",NA,"L","1.0000000"
"30","","","","","","","","","","","","","","","","","","","","","",""
"31","  730","155219","6.990000e+17","Fredy Hyatt","DuBuque","male","1983-05-13","ulehner@hotmail.com","5772750624","5099479280","Apt. 286","Schamberger Neck","Port Alannamouth","BB80 5DC","Georgia","BB1972620","83"," 5","13","","",""
"32","28366","155219 D","9.876563e+17","Fredy Hyatt","DuBuq","","1983-05-13","ulehner@hotmail.com","5772750624","5099479280","Apt. 286","Schamberger Neck","Port Alannamouth","BB80 5DC","Georgia","BB1972620","83"," 5","13",NA,"L","1.0000000"
"33","","","","","","","","","","","","","","","","","","","","","",""
"34","  772","166238 D","8.711730e+17","Prof. Kaycee Gutmann","Rosenbaum","","1976-08-18","ashlynn62@kuvalis.com","6413711279","1559879522","Apt. 977","Beer Courts","East Aiyana","CD1 9BD","Florida","BD9901462","76"," 8","18","","",""
"35"," 2620","166238","8.490000e+17","Prof. Kaycee Gutmann","Rosenbaum","female","1976-08-18","ashlynn62@kuvalis.com","6413711279","1559879522","Apt. 977","Beer Courts","East Aiyana","CD1 9BD","Florida","BD9901462","76"," 8","18",NA,"L","1.0000000"
"36","","","","","","","","","","","","","","","","","","","","","",""
"37","  855","10242","4.630000e+17","Jean Schaefer","Bechtelar","male","1987-09-22","qrolfson@turner.com","2438388763","1189304337","Suite 747","Kling Cove","West Holdenport","CD97 7DD","Kansas","BC7808424","87"," 9","22","","",""
"38","27765","10242 D","1.454969e+17","Jean Schaefer","Bechtelar","","1987-09-22","qrolfson@turner.com","2438388763","1189304337","Suite 747","Kling Cove","West Holdenport","CD97 7DD","Kansas","BC7808424","87"," 9","22",NA,"L","1.0000000"
"39","","","","","","","","","","","","","","","","","","","","","",""
"40","  859","108529","4.180000e+17","Jarod Mante I","Klein","male","1991-09-06","hildegard.strosin@collins.com","1108125645"," 382404487","Suite 997","Considine Tunnel","Aureliefurt","CC9 4BB","Colorado","DA6173736","91"," 9"," 6","","",""
"41","23283","108529 D","5.899534e+17","Jarod Mante I","Klein","male","1991-09-06","hildegard.strosin@collins.com","1108125645"," 382404487","Suite 997","Considine Tunnel","Aureliefurt","CC9 4BB","Colorado","DA6173736","91"," 9"," 6",NA,"L","1.0000000"
"42","","","","","","","","","","","","","","","","","","","","","",""
"43","  876","89668","2.190000e+17","Ms. Vergie Runte","Wilderman","female","1992-08-30","hilario01@schultz.biz",NA,"8818893353","Suite 123","Hammes Track","East Bailee","DC1 98DB","New Mexico","DD5243078","92"," 8","30","","",""
"44","22826","89668 D","1.334315e+17","Ms. Vergie Runte","Wilderman","","1992-08-30","hilario01@schultz.biz","3638430882",NA,"Suite 123","Hammes Track","East Bailee","DC1 98DB","New Mexico","DD5243078","92"," 8","30",NA,"L","1.0000000"
"45","","","","","","","","","","","","","","","","","","","","","",""
"46","  956","11479","3.170000e+17","Mr. Wilton Hills DDS","Lebsack","male","1977-09-20","murphy.bailee@hessel.com","2551422036"," 164102123","Suite 268","Juliet Haven","South Lianaburgh","BA5 8CC","Alabama","DC1015884","77"," 9","20","","",""
"47","32164","11479 D","1.452662e+17","Mr. Wilton Hills DDS","Lebsack","","1977-09-20","murphy.bailee@hessel.com","2551422036"," 164102123","Suite 268","Juliet Haven","South Lianaburgh","BA5 8CC","Alabama","DC1015884","77"," 9","20",NA,"L","1.0000000"
"48","","","","","","","","","","","","","","","","","","","","","",""
"49"," 1000","11638 D","4.569952e+17","Abdiel Welch","Funk","","1981-06-21","ischmitt@langworth.com","   6300405","6472007185","Suite 014","Idella Skyway","South Kenyon","AC54 7AD","South Dakota","DB8139257","81"," 6","21","","",""
"50"," 9412","11638","1.620000e+17","Abdiel Welch","Funk","male","1981-06-21","ischmitt@langworth.com","   6300405","6472007185","Suite 014","Idella Skyway","South Kenyon","AC54 7AD","South Dakota","DB8139257","81"," 6","21",NA,"L","1.0000000"
