"","id","X_recoid_","X_someid_","X_firstname_","X_lastname_","X_gender_","X_birth_date_","X_email_","X_mnumber_","X_hnumber_","X_addr1_","X_addr2_","X_cityname_","X_postcode_","X_county_","X_nis_","X_b_year_","X_b_month_","X_b_day_","is_match","Class","Weight"
"1"," 878","143485","6.290000e+17","Ms. Pink Feeney Sr.","Kreiger","female","1980-03-07","kkihn@heaney.com","6604444168"," 160448670","Suite 761","Augustine Parks","New Mozellmouth","AA27 9BC","Nevada","BC6742211","80"," 3"," 7","","",""
"2","3555","143485 D","7.396454e+17","Ms. Pink Feeney Sr.","Kreiger","female","1980-03-07","kkihn@heaney.com","6604444168"," 160448670","Suite 761","Augustine Parks","New Mozellmouth","AA27 9BC","Nevada","BC6742211","80"," 3"," 7",NA,"L","1.0000000"
"3","","","","","","","","","","","","","","","","","","","","","",""
"4","1195","129756","3.670000e+17","Wilburn Adams","Goodwin","male","1975-02-05","janice03@hotmail.com","3563393073"," 566831286","Suite 190","Lilian Underpass","East Mariatown","CC32 7AC","Nevada","AD6821274","75"," 2"," 5","","",""
"5","2820","129756 D","9.799379e+17","Wilburn Adams","Goodwin","","1975-02-05","janice03@hotmail.com","3563393073"," 566831286","Suite 190","Lilian Underpass","East Mariatown","CC32 7AC","Nevada","AD6821274","75"," 2"," 5",NA,"L","1.0000000"
"6","","","","","","","","","","","","","","","","","","","","","",""
"7","1816","152526","8.870000e+17","Miss Kylie Kreiger","Hammes","female","1986-04-05","toy62@dicki.com","2504190266","5394211421","Suite 478","Gislason Harbor","East Walterbury","BB1 28BA","Montana","CC2102480","86"," 4"," 5","","",""
"8","5503","152526 D","1.372832e+17","Miss Kylie Kreiger","Hammes","female","1986-04-05","toy62@dicki.com","2504190266","5394211421","Suite 478","Gislason Harbor","East Walterbury","BB1 28BA","Montana","CC2102480","86"," 4"," 5",NA,"L","1.0000000"
"9","","","","","","","","","","","","","","","","","","","","","",""
"10","3082","75134","6.350000e+17","Verona D'Amore I","Blanda","female","1997-05-26","kay.stark@carter.com","8036241527","1734935812","Suite 818","Lueilwitz Centers","Adrainfurt","CA59 1AD","Utah","BC6234335","97"," 5","26","","",""
