"","id","X_recoid_","X_someid_","X_firstname_","X_lastname_","X_gender_","X_birth_date_","X_email_","X_mnumber_","X_hnumber_","X_addr1_","X_addr2_","X_cityname_","X_postcode_","X_county_","X_nis_","X_b_year_","X_b_month_","X_b_day_","is_match","Class","Weight"
"1","   10","187113","2.180000e+17","Elmore Gorczany Sr.","Denesik","male","1981-02-24","rschoen@gmail.com"," 537178463","7476439024","Suite 626","Bashirian Pike","Isabellbury","AA60 6BA","Alaska","CB1617016","81"," 2","24","","",""
"2"," 6416","187113 D","6.762465e+17","Elmore Gorczany Sr.","Denesik","male","1981-02-24","rschoen@gmail.com"," 537178463","7476439024","Suite 626","Bashirian Pike","Isabellbury","AA60 6BA","Alaska","CB1617016","81"," 2","24",NA,"L","1.0000000"
"3","","","","","","","","","","","","","","","","","","","","","",""
"4","  231","196088","2.640000e+17","Cali Lebsack","Von","female","1981-10-21","qkessler@gmail.com","9235157635","1095949991","Suite 232","McLaughlin Shoal","Alizebury","DB58 34BC","Maine","DB2428427","81","10","21","","",""
"5"," 4526","196088 D","1.457742e+17","Cali Lebsack","Von","","1981-10-21","qkessler@gmail.com","9235157635","1095949991","Suite 232","McLaughlin Shoal","Alizebury","DB58 34BC","Maine","DB2428427","81","10","21",NA,"L","1.0000000"
"6","","","","","","","","","","","","","","","","","","","","","",""
"7","  536","121081 D","7.616876e+17","Myah O'Reilly","Morar","","1992-03-19","zmertz@hotmail.com","9631868376"," 566902617","Apt. 557","Sanford Lake","West Evamouth","DB70 3CA","Mississippi","DC0928112","92"," 3","19","","",""
"8"," 8610","121081","5.440000e+17","Myah O'Reilly","Morar","female","1992-03-19","zmertz@hotmail.com","9631868376",NA,"Apt. 557","Sanford Lake","West Evamouth","DB70 3CA","Mississippi","DC0928112","92"," 3","19",NA,"L","1.0000000"
"9","","","","","","","","","","","","","","","","","","","","","",""
"10"," 1003","84810 D","9.831812e+17","Jayce Mueller","Bednar","","1979-12-14","nathanael.wilkinson@yahoo.com","8948387774","1783778376","Apt. 638","Klocko Green","Nadertown","BB8 7AB","Kansas","DC8976729","79","12","14","","",""
"11","13070","84810","7.760000e+17","Jayce Mueller","Bednar","male","1979-12-14","nathanael.wilkinson@yahoo.com","8948387774","1783778376","Apt. 638","Klocko Green","Nadertown","BB8 7AB","Kansas","DC8976729","79","12","14",NA,"L","1.0000000"
"12","","","","","","","","","","","","","","","","","","","","","",""
"13"," 1124","62441 D","8.659978e+17","Vita Schmeler","King","female","1988-03-31","barrows.mckenna@yahoo.com"," 930603766","2903640526","Apt. 288","Bo Ramp","Fadelfurt","DB31 1BD","","DB0266462","88"," 3","31","","",""
"14"," 7729","62441","5.720000e+17","Vita Schmeler","King","female","1988-03-31","barrows.mckenna@yahoo.com"," 930603766","2903640526","Apt. 288","Bo Ramp","Fadelfurt","DB31 1BD","","DB0266462","88"," 3","31",NA,"L","1.0000000"
"15","","","","","","","","","","","","","","","","","","","","","",""
"16"," 1297","80593 D","3.323270e+17","Brayan Rau","Botsford","","1977-03-20","esteban.streich@hotmail.com","6990367827","6046221078","Suite 463","Cummerata Mountain","Lake Sabrynaberg","AB07 4DC","Nevada","CA2877128","77"," 3","20","","",""
"17"," 8798","80593","1.250000e+17","Brayan Rau","Botsford","male","1977-03-20","esteban.streich@hotmail.com","6990367827","6046221078","Suite 463","Cummerata Mountain","Lake Sabrynaberg","AB07 4DC","Nevada","CA2877128","77"," 3","20",NA,"L","1.0000000"
"18","","","","","","","","","","","","","","","","","","","","","",""
"19"," 1640","18961","5.750000e+17","Magnus Hermiston","Terry","male","1981-06-11","delphine.zemlak@yahoo.com","1198557792","  77454274","Apt. 007","Aurore Port","Huelston","BD96 15CB","Maryland","AB2396564","81"," 6","11","","",""
"20","12938","18961 D","9.212550e+17","Magnus Hermiston","Terry","","1981-06-11","delphine.zemlak@yahoo.com","1198557792","  77454274","Apt. 007","Aurore Port","Huelston","BD96 15CB","Maryland","AB2396564","81"," 6","11",NA,"L","1.0000000"
"21","","","","","","","","","","","","","","","","","","","","","",""
"22"," 1841","50213 D","6.231127e+17","Eldred Armstrong IV","Grant","","1997-06-09","amparo25@gibson.org","4708932494","2258648157","Suite 788","Beer Extension","Wyatttown","DD70 6BA","Virginia","CC7763161","97"," 6"," 9","","",""
"23","17437","50213","8.180000e+17","Eldred Armstrong IV","Grant","male","1997-06-09","amparo25@gibson.org","4708932494","2258648157","Suite 788","Beer Extension","Wyatttown","DD70 6BA","Virginia","CC7763161","97"," 6"," 9",NA,"L","1.0000000"
"24","","","","","","","","","","","","","","","","","","","","","",""
"25"," 2739","112913","4.540000e+17","Dr. Ubaldo Paucek Jr.","Murphy","male","1976-03-01","kosinski@crona.com","9074150449","4436403954","Suite 753","Cruz Roads","South Raoul","CA9 1DD","Delaware","CA1893016","76"," 3"," 1","","",""
"26"," 7156","112913 D","6.717597e+17","Dr. Ubaldo Paucek Jr.","Murphy","","1976-03-01","kosinski@crona.com","9074150449","4436403954","Suite 753","Cruz Roads","South Raoul","CA9 1DD","Delaware","CA1893016","76"," 3"," 1",NA,"L","1.0000000"
"27","","","","","","","","","","","","","","","","","","","","","",""
"28"," 3050","107021 D","8.848163e+17","Gloria Stehr","Ryan","","1987-03-03","delaney26@gmail.com","8702335229","7321169448","Apt. 250","Alessandro Mountain","Huelschester","CD26 82AB","Alabama","AD8634252","87"," 3"," 3","","",""
"29","19707","107021","9.820000e+17","Gloria Stehr","Ryan","female","1987-03-03","delaney26@gmail.com","8702335229","7321169448","Apt. 250","Alessandro Mountain","Huelschester","CD26 82AB","Alabama","AD8634252","87"," 3"," 3",NA,"L","1.0000000"
"30","","","","","","","","","","","","","","","","","","","","","",""
"31"," 3095","132415","9.710000e+17","Kendra Sawayn","Bernier","female","1996-07-15","kuhic.jackie@gmail.com"," 784016415","3985274935","Apt. 495","Madeline Mission","Parkerchester","","Montana","DC5697977","96"," 7","15","","",""
"32","13673","132415 D","9.989753e+17","Kendra Sawayn","Bernier","female","1996-07-15","kuhic.jackie@gmail.com"," 784016415","3985274935","Apt. 495","Madeline Mission","Parkerchester","","Montana","DC5697977","96"," 7","15",NA,"L","1.0000000"
"33","","","","","","","","","","","","","","","","","","","","","",""
"34"," 3591","16679","4.850000e+17","Meredith Botsford","Lemke","female","1980-07-19","nitzsche.marlene@ankunding.org","8697589879","4504935676","Apt. 697","Alexie Heights","West Michaela","","South Dakota","DC5649680","80"," 7","19","","",""
"35","13223","16679 D","9.972264e+17","Meredith Botsford","Lemke","female","1980-07-19","nitzsche.marlene@ankunding.org","8697589879","4504935676","Apt. 697","Alexie Heights","West Michaela","","South Dakota","DC5649680","80"," 7","19",NA,"L","1.0000000"
"36","","","","","","","","","","","","","","","","","","","","","",""
"37"," 3643","49317","8.920000e+17","Prof. Magali Williamson","Schiller","female","1974-12-24","vvandervort@hotmail.com","1008132297","4923545092","Suite 939","Theresa Meadows","Krystinamouth","DD3 6AA","Georgia","CA8850009","74","12","24","","",""
"38","18579","49317 D","1.319970e+17","Prof. Magali Williamson","Schiller","","1974-12-24","vvandervort@hotmail.com","1008132297","4923545092","Suite 939","Theresa Meadows","Krystinamouth","DD3 6AA","Georgia","CA8850009","74","12","24",NA,"L","1.0000000"
"39","","","","","","","","","","","","","","","","","","","","","",""
"40"," 4173","164795","9.180000e+17","Tianna Jenkins","Gottlieb","female","1990-07-02","jerrod.beer@rowe.info","9944656792","7165916736","Apt. 169","Medhurst Track","Port Geraldborough","DC2 2CD","Utah","AA6246185","90"," 7"," 2","","",""
"41","11479","164795 D","4.667835e+17","Tianna Jenkins","Gottlieb","","1990-07-02","jerrod.beer@rowe.info","9944656792","7165916736","Apt. 169","Medhurst Track","Port Geraldborough","DC2 2CD","Utah","AA6246185","90"," 7"," 2",NA,"L","1.0000000"
"42","","","","","","","","","","","","","","","","","","","","","",""
"43"," 5332","85710 D","2.274900e+17","Regan Senger","Becker","male","1995-02-22","","1248025962","7516398747","Suite 684","Eloisa Path","South Eduardobury","CC78 2CD","Louisiana","CC7663256","95"," 2","22","","",""
"44"," 8012","85710","6.430000e+17","Regan Senger","Becker","male","1995-02-22","","1248025962","7516398747","Suite 684","Eloisa Path","South Eduardobury","CC78 2CD","Louisiana","CC7663256","95"," 2","22",NA,"L","1.0000000"
"45","","","","","","","","","","","","","","","","","","","","","",""
"46"," 5389","133246 D","5.979579e+17","Lorenz Feil I","Strosin","","1997-11-14","pamela10@swaniawski.com","1943578056","4876355247","Apt. 635","Gunner Grove","West Candelarioland","BD54 47CB","Virginia","CA5482588","97","11","14","","",""
"47"," 6271","133246","8.110000e+17","Lorenz Feil I","Strosin","male","1997-11-14","pamela10@swaniawski.com","1943578056","4876355247","Apt. 635","Gunner Grove","West Candelarioland","BD54 47CB","Virginia","CA5482588","97","11","14",NA,"L","1.0000000"
"48","","","","","","","","","","","","","","","","","","","","","",""
"49"," 5532","170626","8.640000e+17","Hallie Thompson","Quigley","female","1987-12-26","edgardo84@herzog.com","8104615367","8807343315","Suite 062","Aletha Parks","South Robyn","CC8 4AC","Georgia","DB7895921","87","12","26","","",""
