"","id","X_recoid_","X_someid_","X_firstname_","X_lastname_","X_gender_","X_birth_date_","X_email_","X_mnumber_","X_hnumber_","X_addr1_","X_addr2_","X_cityname_","X_postcode_","X_county_","X_nis_","X_b_year_","X_b_month_","X_b_day_","is_match","Class","Weight"
"1","  198","114047","7.680000e+17","Jarrell Davis","O'Kon","male","1989-10-17","jaron98@turcotte.com","6029724143","4120826293","Suite 575","Graham Ways","Martyside","AA41 91AB","Oklahoma","DB4566446","89","10","17","","",""
"2","18641","114047 D","7.411766e+17","Jarrell Davis","O'Kon","","1989-10-17","jaron98@turcotte.com","6029724143",NA,"Suite 575","Graham Ways","Martyside","AA41 91AB","Oklahoma","DB4566446","89","10","17",NA,"L","1.0000000"
"3","","","","","","","","","","","","","","","","","","","","","",""
"4","  316","30570 D","3.474543e+17","Mr. Tristian Goyette IV","Reichert","","1984-10-23","oernser@brakus.com","4207135846","6347906632","Apt. 320","Purdy Highway","New Tavares","AB35 48DA","California","AB3992137","84","10","23","","",""
"5"," 6111","30570","3.470000e+17","Mr. Tristian Goyette IV","Reichert","male","1984-10-23","oernser@brakus.com","4207135846","6347906632","Apt. 320","Purdy Highway","New Tavares","AB35 48DA","California","AB3992137","84","10","23",NA,"L","1.0000000"
"6","","","","","","","","","","","","","","","","","","","","","",""
"7","  322","197323 D","2.428182e+17","Dayne Will","Marvin","","1970-05-30","ymorar@gmail.com","9221726452","2443537377","Apt. 109","Marlene Station","Lake Adellashire","BD0 7CA","Texas","CA6882774","70"," 5","30","","",""
"8","24058","197323","4.240000e+17","Dayne Will","Marvin","male","1970-05-30","ymorar@gmail.com",NA,"2443537377","Apt. 109","Marlene Station","Lake Adellashire","BD0 7CA","Texas","CA6882774","70"," 5","30",NA,"L","1.0000000"
"9","","","","","","","","","","","","","","","","","","","","","",""
"10","  560","114688 D","3.829567e+17","Haylee Lind","Sporer","","1993-07-20","kuhic.charlene@gottlieb.com","3403185926","5537000404","Apt. 497","Adams Brooks","West Ashabury","BB44 27CC","New Hampshire","DA6292297","93"," 7","20","","",""
"11","14424","114688","5.660000e+17","Haylee Lind","Sporer","female","1993-07-20","kuhic.charlene@gottlieb.com","3403185926","5537000404","Apt. 497","Adams Brooks","West Ashabury","BB44 27CC","New Hampshire","DA6292297","93"," 7","20",NA,"L","1.0000000"
"12","","","","","","","","","","","","","","","","","","","","","",""
"13","  654","143511","5.430000e+17","Bridie Witting","Shields","female","1984-11-27","cgreenfelder@yahoo.com","6186385244","2513825324","Apt. 479","Rippin Underpass","Hermanborough","CB8 3AD","New Jersey","BC0830926","84","11","27","","",""
"14","16237","143511 D","8.318696e+17","Bridie Witting","Shields","","1984-11-27","cgreenfelder@yahoo.com",NA,"2513825324","Apt. 479","Rippin Underpass","Hermanborough","CB8 3AD","New Jersey","BC0830926","84","11","27",NA,"L","1.0000000"
"15","","","","","","","","","","","","","","","","","","","","","",""
"16"," 1031","129328","8.780000e+17","Garret Murphy V","Daugherty","male","1971-01-17","nolan.lila@donnelly.org","6173096415","8027567218","Suite 587","Shanahan Squares","West Lelia","AA1 79DB","Arkansas","CD0123848","71"," 1","17","","",""
"17"," 4752","129328 D","2.413377e+17","Garret Murphy V","Daugherty","male","1971-01-17","nolan.lila@donnelly.org","6173096415","8027567218","Suite 587","Shanahan Squares","West Lelia","AA1 79DB","Arkansas","CD0123848","71"," 1","17",NA,"L","1.0000000"
"18","","","","","","","","","","","","","","","","","","","","","",""
"19"," 1211","25074 D","5.425343e+17","Lane Bashirian","Lubowitz","","1997-01-20","neal.hermann@grimes.net",NA,"3630945414","Suite 304","Flatley Loaf","North Rodolfofort","CA02 9AD","Rhode Island","BC8608808","97"," 1","20","","",""
"20","14789","25074","6.140000e+17","Lane Bashirian","Lubowitz","male","1997-01-20","neal.hermann@grimes.net","6408033167","3630945414","Suite 304","Flatley Loaf","North Rodolfofort","CA02 9AD","Rhode Island","BC8608808","97"," 1","20",NA,"L","1.0000000"
"21","","","","","","","","","","","","","","","","","","","","","",""
"22"," 1227","54382 D","8.278876e+17","Dillan Sawayn Sr.","Wisoky","","1992-02-28","cruickshank.lessie@hoeger.com","8774653436","1515160287","Apt. 236","Mckayla Path","Lake Doris","DC77 92DB","Virginia","BD3544195","92"," 2","28","","",""
"23","20788","54382","8.370000e+17","Dillan Sawayn Sr.","Wisoky","male","1992-02-28","cruickshank.lessie@hoeger.com","8774653436","1515160287","Apt. 236","Mckayla Path","Lake Doris","DC77 92DB","Virginia","BD3544195","92"," 2","28",NA,"L","1.0000000"
"24","","","","","","","","","","","","","","","","","","","","","",""
"25"," 1667","169430 D","6.311923e+17","Quincy Brown","Koepp","male","1995-01-05","marisa.kutch@hotmail.com","2712196619","8983438602","Suite 457","Hartmann Turnpike","Wilkinsonfort","CA6 7DB","Alabama","CC8277765","95"," 1"," 5","","",""
"26"," 3407","169430","7.220000e+17","Quincy Brown","Koepp","male","1995-01-05","marisa.kutch@hotmail.com","2712196619","8983438602","Suite 457","Hartmann Turnpike","Wilkinsonfort","CA6 7DB","Alabama","CC8277765","95"," 1"," 5",NA,"L","1.0000000"
"27","","","","","","","","","","","","","","","","","","","","","",""
"28"," 1692","163347 D","3.683650e+17","Miss Maria Schinner","Herzog","","1973-07-05","ppurdy@feil.com","3681314531","4575605465","Suite 970","Donnell Estates","New Cheyenne","DB23 0AA","Kansas","CC2192840","73"," 7"," 5","","",""
"29","19579","163347","7.270000e+17","Miss Maria Schinner","Herzog","female","1973-07-05","ppurdy@feil.com","3681314531","4575605465","Suite 970","Donnell Estates","New Cheyenne","DB23 0AA","Kansas","CC2192840","73"," 7"," 5",NA,"L","1.0000000"
"30","","","","","","","","","","","","","","","","","","","","","",""
"31"," 2153","185606 D","2.382896e+17","Mr. Zack Corkery I","Braun","male","1995-07-08","elna47@aufderhar.info","2883131657","9048045385","Suite 531","Lilla Inlet","Willowbury","BB6 4DB","Florida","CB5933001","95"," 7"," 8","","",""
"32"," 8458","185606","1.260000e+17","Mr. Zack Corkery I","Braun","male","1995-07-08","elna47@aufderhar.info","2883131657","9048045385","Suite 531","Lilla Inlet","Willowbury","BB6 4DB","Florida","CB5933001","95"," 7"," 8",NA,"L","1.0000000"
"33","","","","","","","","","","","","","","","","","","","","","",""
"34"," 2406","155241","9.350000e+17","Faye Schumm","Harris","female","1989-05-22","dayana25@champlin.com","2502108230","5043433185","Suite 464","Lia Harbors","North Mariochester","DA0 0DB","Oklahoma","DB5818682","89"," 5","22","","",""
"35","22452","155241 D","8.535198e+17","Faye Schumm","Harris","","1989-05-22","dayana25@champlin.com","2502108230","5043433185","Suite 464","Lia Harbors","North Mariochester","DA0 0DB","Oklahoma","DB5818682","89"," 5","22",NA,"L","1.0000000"
"36","","","","","","","","","","","","","","","","","","","","","",""
"37"," 2625","198347","6.490000e+17","Miss Retha Hyatt Sr.","Nienow","female","1970-01-25","bmurphy@yahoo.com","5862623077"," 171385524","Apt. 194","Turner Lakes","Stanfordville","AB04 1AA","Kentucky","DB0224010","70"," 1","25","","",""
"38"," 7535","198347 D","1.236641e+17","Miss Retha Hyatt Sr.","Nienow","","1970-01-25","bmurphy@yahoo.com","5862623077"," 171385524","Apt. 194","Turner Lakes","Stanfordville","AB04 1AA","Kentucky","DB0224010","70"," 1","25",NA,"L","1.0000000"
"39","","","","","","","","","","","","","","","","","","","","","",""
"40"," 2840","155015","8.320000e+17","Amaya Rolfson","Quigley","female","1984-03-01","theaney@quitzon.biz","5011215237","7882195745","Apt. 668","Damion Track","Hartmannborough","DB82 70BC","Florida","BC6957238","84"," 3"," 1","","",""
"41","10056","155015 D","2.842146e+17","Amaya Rolfson","Quigley","","1984-03-01","theaney@quitzon.biz","5011215237","7882195745","Apt. 668","Damion Track","Hartmannborough","DB82 70BC","Florida","BC6957238","84"," 3"," 1",NA,"L","1.0000000"
"42","","","","","","","","","","","","","","","","","","","","","",""
"43"," 3121","22307","5.690000e+17","Lilla Kohler","Jones","female","1997-04-03","halle.mills@lockman.info","3511604218","4725359299","Suite 203","Russ Expressway","New Selina","DB0 2AB","New Hampshire","BA8386709","97"," 4"," 3","","",""
"44","12087","22307 D","7.367548e+17","Lilla Kohler","Jones","","1997-04-03","halle.mills@lockman.info","3511604218","4725359299","Suite 203","Russ Expressway","New Selina","DB0 2AB","New Hampshire","BA8386709","97"," 4"," 3",NA,"L","1.0000000"
"45","","","","","","","","","","","","","","","","","","","","","",""
"46"," 3132","158717 D","1.171119e+17","Dylan Feil I","O'Connell","","1974-06-12","ucummerata@yahoo.com","1904328038","7625423559","Suite 587","Zulauf Spurs","West Willardview","AC6 8BB","Ohio","CD7703433","74"," 6","12","","",""
"47","15517","158717","7.560000e+17","Dylan Feil I","O'Connell","male","1974-06-12","ucummerata@yahoo.com","1904328038","7625423559","Suite 587","Zulauf Spurs","West Willardview","AC6 8BB","Ohio","CD7703433","74"," 6","12",NA,"L","1.0000000"
"48","","","","","","","","","","","","","","","","","","","","","",""
"49"," 3450","53210","7.590000e+17","Dr. Winfield Predovic","Boyer","male","1970-05-27","rosa55@hotmail.com","5230930215","3919283106","Suite 436","Gerhold Inlet","West Bethanytown","DB03 6AA","West Virginia","CA1248304","70"," 5","27","","",""
"50","13620","53210 D","4.365753e+17","Dr. Winfield Predovic","Boyer","male","1970-05-27","rosa55@hotmail.com","5230930215","3919283106","Suite 436","Gerhold Inlet","West Bethanytown","DB03 6AA","West Virginia","CA1248304","70"," 5","27",NA,"L","1.0000000"
"51","","","","","","","","","","","","","","","","","","","","","",""
"52"," 3573","1408 D","7.459751e+17","Jaclyn Keebler","Hodkiewicz","female","1978-11-12","wkilback@gmail.com","2857914263","9347600025","Suite 383","Judd Cliffs","Lake Hannaville","DD9 3DA","Rhode Island","AD1521876","78","11","12","","",""
"53","19052","1408","4.190000e+17","Jaclyn Keebler","Hodkiewicz","female","1978-11-12","wkilback@gmail.com","2857914263","9347600025","Suite 383","Judd Cliffs","Lake Hannaville","DD9 3DA","Rhode Island","AD1521876","78","11","12",NA,"L","1.0000000"
"54","","","","","","","","","","","","","","","","","","","","","",""
"55"," 3741","104122","3.880000e+17","Haylie Veum","Kuphal","female","1981-10-30","katherine.blanda@schulist.net","7073352666"," 249499846","Suite 993","Fay Drive","West Gladycemouth","DC60 94CC","Texas","DD8581146","81","10","30","","",""
"56","12335","104122 D","9.227567e+17","Haylie Veum","Kuphal","female","1981-10-30","katherine.blanda@schulist.net","7073352666"," 249499846","Suite 993","Fay Drive","West Gladycemouth","DC60 94CC","Texas","DD8581146","81","10","30",NA,"L","1.0000000"
"57","","","","","","","","","","","","","","","","","","","","","",""
"58"," 3919","153784","6.240000e+17","Brock Corkery","Dicki","male","1971-02-27","xwisozk@hills.com","2745392870","8952052546","Suite 089","Reichert Stravenue","Port Theron","BD9 71CC","Maryland","BA4411436","71"," 2","27","","",""
"59","11221","153784 D","3.675645e+17","Brock Corkery","Dicki","male","1971-02-27","xwisozk@hills.com","2745392870","8952052546","Suite 089","Reichert Stravenue","Port Theron","BD9 71CC","Maryland","BA4411436","71"," 2","27",NA,"L","1.0000000"
"60","","","","","","","","","","","","","","","","","","","","","",""
"61"," 4221","5453","4.260000e+17","Francis Baumbach","Cummings","male","1998-05-27","gutkowski.monty@gmail.com","2848177958","6653861775","Apt. 957","Elwyn Drive","Gulgowskiland","AC6 28AC","New Mexico","DD6518846","98"," 5","27","","",""
"62","20879","5453 D","6.928899e+17","Francis Baumbach","Cummings","","1998-05-27","gutkowski.monty@gmail.com","2848177958","6653861775","Apt. 957","Elwyn Drive","Gulgowskiland","AC6 28AC","New Mexico","DD6518846","98"," 5","27",NA,"L","1.0000000"
"63","","","","","","","","","","","","","","","","","","","","","",""
"64"," 4609","196474 D","1.439499e+17","Ocie Marks","Abernathy","","1985-02-26","nheathcote@hotmail.com","4192652607",NA,"Suite 999","Myrna Centers","East Alysa","CC21 4CD","District of Columbia","AB0384564","85"," 2","26","","",""
"65"," 4629","196474","7.870000e+17","Ocie Marks","Abernathy","female","1985-02-26","nheathcote@hotmail.com","4192652607"," 689902937","Suite 999","Myrna Centers","East Alysa","CC21 4CD","District of Columbia","AB0384564","85"," 2","26",NA,"L","1.0000000"
"66","","","","","","","","","","","","","","","","","","","","","",""
"67"," 4789","124767 D","6.499559e+17","Ms. Beulah Moore DDS","Runolfsson","","1977-04-11","luettgen.kyler@yost.com","4646001635","4355780926","Apt. 938","Kessler Bridge","Cummeratamouth","AA69 3BA","Tennessee","BC4426504","77"," 4","11","","",""
"68"," 8830","124767","3.240000e+17","Ms. Beulah Moore DDS","Runolfsson","female","1977-04-11","luettgen.kyler@yost.com","4646001635","4355780926","Apt. 938","Kessler Bridge","Cummeratamouth","AA69 3BA","Tennessee","BC4426504","77"," 4","11",NA,"L","1.0000000"
"69","","","","","","","","","","","","","","","","","","","","","",""
"70"," 5168","20872","8.840000e+17","Trenton Christiansen Jr.","Mohr","male","1983-08-22","sdietrich@gmail.com","4435121469","7408892596","Suite 855","Jaclyn Mountain","Handport","CB3 1AA","Oklahoma","BA4258313","83"," 8","22","","",""
"71","10618","20872 D","4.751896e+17","Trenton Christiansen Jr.","Mohr","male","1983-08-22","sdietrich@gmail.com","4435121469","7408892596","Suite 855","Jaclyn Mountain","Handport","CB3 1AA","Oklahoma","BA4258313","83"," 8","22",NA,"L","1.0000000"
"72","","","","","","","","","","","","","","","","","","","","","",""
"73"," 5253","122519 D","7.481947e+17","Herminia Jerde","Ebert","","1976-07-24","jlarson@gmail.com","9002167593","2030051179","Apt. 978","Salvador Fork","Sierraton","DC31 6CC","Iowa","CC8538700","76"," 7","24","","",""
"74","15266","122519","7.930000e+17","Herminia Jerde","Ebert","female","1976-07-24","jlarson@gmail.com","9002167593","2030051179","Apt. 978","Salvador Fork","Sierraton","DC31 6CC","Iowa","CC8538700","76"," 7","24",NA,"L","1.0000000"
"75","","","","","","","","","","","","","","","","","","","","","",""
"76"," 5746","196740","2.620000e+17","Marques Turner","Pollich","male","1980-11-01","schimmel.adalberto@wyman.com","1271780227","5149288378","Suite 659","Auer Pike","North Stone","AD4 4DA","New York","DA2707743","80","11"," 1","","",""
"77"," 6133","196740 D","1.738883e+17","Marques Turner","Pollich","","1980-11-01","schimmel.adalberto@wyman.com","1271780227","5149288378","Suite 659","Auer Pike","North Stone","AD4 4DA","New York","DA2707743","80","11"," 1",NA,"L","1.0000000"
"78","","","","","","","","","","","","","","","","","","","","","",""
"79"," 5765","47948","4.340000e+17","Dr. Mack Doyle","Fisher","male","1997-11-16","gorczany.sasha@yundt.com","3411558041","8521425059","Suite 772","Dewayne Well","Kutchfurt","AC16 1BD","Montana","BB8996411","97","11","16","","",""
"80","13972","47948 D","5.532986e+17","Dr. Mack Doyle","Fisher","","1997-11-16","gorczany.sasha@yundt.com","3411558041","8521425059","Suite 772","Dewayne Well","Kutchfurt","AC16 1BD","Montana","BB8996411","97","11","16",NA,"L","1.0000000"
"81","","","","","","","","","","","","","","","","","","","","","",""
"82"," 6056","22466","9.330000e+17","Seamus Murray","Cormier","male","1978-04-29","homenick.eleonore@welch.com","  30985391","2282321309","Suite 630","Wilford Burg","Alishatown","CC12 65AD","South Carolina","AB8395954","78"," 4","29","","",""
"83"," 7230","22466 D","8.535893e+17","Seamus Murray","Cormier","","1978-04-29","homenick.eleonore@welch.com",NA,"2282321309","Suite 630","Wilford Burg","Alishatown","CC12 65AD","South Carolina","AB8395954","78"," 4","29",NA,"L","1.0000000"
"84","","","","","","","","","","","","","","","","","","","","","",""
"85"," 6730","148752","5.790000e+17","Prof. Dimitri Hudson","Langworth","male","1972-03-09","jamal.kemmer@gmail.com","3486595562","4042495117","Apt. 157","Ratke Forks","Lake Hesterport","CA9 50AC","California","AB0859963","72"," 3"," 9","","",""
"86"," 9300","148752 D","6.183250e+17","Prof. Dimitri Hudson","Langworth","","1972-03-09","jamal.kemmer@gmail.com","3486595562",NA,"Apt. 157","Ratke Forks","Lake Hesterport","CA9 50AC","California","AB0859963","72"," 3"," 9",NA,"L","1.0000000"
"87","","","","","","","","","","","","","","","","","","","","","",""
"88"," 6772","138867","5.240000e+17","Darian Brakus","DuBuque","male","1988-09-24","kasey56@hotmail.com","9398455205","9643494853","Apt. 653","McKenzie Trace","Croninton","DC2 5BD","Arizona","BD5668695","88"," 9","24","","",""
