"","id","X_recoid_","X_someid_","X_firstname_","X_lastname_","X_gender_","X_birth_date_","X_email_","X_mnumber_","X_hnumber_","X_addr1_","X_addr2_","X_cityname_","X_postcode_","X_county_","X_nis_","X_b_year_","X_b_month_","X_b_day_","is_match","Class","Weight"
"1","  258","43556 D","9.549530e+17","Karson Smith Jr.","Oberbrunner","","1991-09-26","luigi.fahey@hagenes.com","9975842400"," 432665666","Apt. 100","Nakia Vista","Keelingfurt","DD7 41AA","Texas","AC9340766","91"," 9","26","","",""
"2","34605","43556","8.510000e+17","Karson Smith Jr.","Oberbrunner","male","1991-09-26","luigi.fahey@hagenes.com","9975842400"," 432665666","Apt. 100","Nakia Vista","Keelingfurt","DD7 41AA","Texas","AC9340766","91"," 9","26",NA,"L","1.0000000"
"3","","","","","","","","","","","","","","","","","","","","","",""
"4","  274","84413","9.770000e+17","Beryl Spinka","Barton","female","1971-01-20","josinski@hotmail.com","7668763981",NA,"Suite 801","Okey Cove","New Jaronview","DA1 71DC","Arizona","CC1556571","71"," 1","20","","",""
"5","29545","84413 D","4.853937e+17","Beryl Spinka","Barton","","1971-01-20","josinski@hotmail.com","7668763981","9802979955","Suite 801","Okey Cove","New Jaronview","DA1 71DC","Arizona","CC1556571","71"," 1","20",NA,"L","1.0000000"
"6","","","","","","","","","","","","","","","","","","","","","",""
"7","  293","138359 D","6.595223e+17","Prof. Cheyenne Johnson","Christiansen","female","1977-03-02","graham.lois@gmail.com","6594616347","7980544292","Suite 713","Lela Oval","Linnieborough","BB6 2AC","Nebraska","BD5609154","77"," 3"," 2","","",""
"8","26783","138359","7.230000e+17","Prof. Cheyenne Johnson","Christiansen","female","1977-03-02","graham.lois@gmail.com","6594616347","7980544292","Suite 713","Lela Oval","Linnieborough","BB6 2AC","Nebraska","BD5609154","77"," 3"," 2",NA,"L","1.0000000"
"9","","","","","","","","","","","","","","","","","","","","","",""
"10","  296","128853","7.230000e+17","Samanta Schamberger IV","Marquardt","female","1988-09-10","fschmeler@lowe.com","7876046585","8931649777","Apt. 324","Bessie Greens","Nicklausstad","CD21 29DB","Virginia","DC5184952","88"," 9","10","","",""
"11","18435","128853 D","4.567657e+17","Samanta Schamberger IV","Marquardt","","1988-09-10","fschmeler@lowe.com","7876046585","8931649777","Apt. 324","Bessie Greens","Nicklausstad","CD21 29DB","Virginia","DC5184952","88"," 9","10",NA,"L","1.0000000"
"12","","","","","","","","","","","","","","","","","","","","","",""
"13","  374","109365","6.600000e+17","Gavin Carroll","Funk","male","1988-01-18","akerluke@braun.com","7448094962","9222515474","Suite 101","Tillman Flat","Justynbury","CC3 7BD","New Jersey","DD3361144","88"," 1","18","","",""
"14","15666","109365 D","3.985236e+17","Gavin Carroll","Funk","","1988-01-18","akerluke@braun.com","7448094962","9222515474","Suite 101","Tillman Flat","Justynbury","CC3 7BD","New Jersey","DD3361144","88"," 1","18",NA,"L","1.0000000"
"15","","","","","","","","","","","","","","","","","","","","","",""
"16","  711","29102","8.860000e+17","Miss Carrie Wyman III","Nolan","female","1998-09-07","jessy96@durgan.com","8731442121","5029781944","Apt. 683","Johnathon Canyon","North Emilie","DA68 81CA","Michigan","DC2657876","98"," 9"," 7","","",""
"17"," 7321","29102 D","2.989964e+17","Miss Carrie Wyman III","Nolan","","1998-09-07","jessy96@durgan.com","8731442121","5029781944","Apt. 683","Johnathon Canyon","North Emilie","DA68 81CA","Michigan","DC2657876","98"," 9"," 7",NA,"L","1.0000000"
"18","","","","","","","","","","","","","","","","","","","","","",""
"19","  796","99351","2.850000e+17","Hipolito Schowalter","Reynolds","male","1983-01-18","itromp@hotmail.com","9151066829"," 594189464","Suite 202","Ryan Drives","West Sydnie","BD00 8DC","Iowa","AB9633266","83"," 1","18","","",""
"20","10124","99351 D","2.993474e+17","Hipolito Schowalter","Reynolds","male","1983-01-18","itromp@hotmail.com","9151066829"," 594189464","Suite 202","Ryan Drives","West Sydnie","BD00 8DC","Iowa","AB9633266","83"," 1","18",NA,"L","1.0000000"
"21","","","","","","","","","","","","","","","","","","","","","",""
"22","  969","77136","5.400000e+17","Prof. Janick Wyman Jr.","Friesen","male","1988-06-25","vroob@crist.com","3461892449","2443642000","Suite 459","Albin Road","Terryfurt","CC3 53AC","Georgia","DB1452107","88"," 6","25","","",""
"23","33510","77136 D","4.653548e+17","Prof. Janick Wyman Jr.","Friesen","male","1988-06-25","vroob@crist.com","3461892449","2443642000","Suite 459","Albin Road","Terryfurt","CC3 53AC","Georgia","DB1452107","88"," 6","25",NA,"L","1.0000000"
"24","","","","","","","","","","","","","","","","","","","","","",""
"25"," 1122","154127","8.790000e+17","Mrs. Lorna Tremblay","Larson","female","1981-10-19","deckow.duncan@bernier.org","5990477429","8096713384","Suite 097","Mraz Track","Jeramybury","DB8 6DB","Montana","BB8640961","81","10","19","","",""
"26","32084","154127 D","9.528846e+17","Mrs. Lorna Tremblay","Larson","","1981-10-19","deckow.duncan@bernier.org","5990477429","8096713384","Suite 097","Mraz Track","Jeramybury","DB8 6DB","Montana","BB8640961","81","10","19",NA,"L","1.0000000"
"27","","","","","","","","","","","","","","","","","","","","","",""
"28"," 1137","56052 D","2.986362e+17","Marty Will","Gottlieb","","1982-05-06","kenna.hermann@rempel.info","5369269989","5853522105","Apt. 473","Zula Point","Corkeryburgh","AB7 88AC","New Mexico","DB1890788","82"," 5"," 6","","",""
"29","12084","56052","8.350000e+17","Marty Will","Gottlieb","male","1982-05-06","kenna.hermann@rempel.info","5369269989","5853522105","Apt. 473","Zula Point","Corkeryburgh","AB7 88AC","New Mexico","DB1890788","82"," 5"," 6",NA,"L","1.0000000"
"30","","","","","","","","","","","","","","","","","","","","","",""
